N,min(u),q1(u),med(u),q3(u),max(u),avg(u),std(u),min(v),q1(v),med(v),q3(v),max(v),avg(v),std(v),min(w),q1(w),med(w),q3(w),max(w),avg(w),std(w),min(isoQ),q1(isoQ),med(isoQ),q3(isoQ),max(isoQ),avg(isoQ),std(isoQ),min(vortmag),q1(vortmag),med(vortmag),q3(vortmag),max(vortmag),avg(vortmag),std(vortmag),min(pressure),q1(pressure),med(pressure),q3(pressure),max(pressure),avg(pressure),std(pressure),min(viscosity),q1(viscosity),med(viscosity),q3(viscosity),max(viscosity),avg(viscosity),std(viscosity),min(density),q1(density),med(density),q3(density),max(density),avg(density),std(density),min(volfrac),q1(volfrac),med(volfrac),q3(volfrac),max(volfrac),avg(volfrac),std(volfrac),min(dpm_u),q1(dpm_u),med(dpm_u),q3(dpm_u),max(dpm_u),avg(dpm_u),std(dpm_u),min(dpm_v),q1(dpm_v),med(dpm_v),q3(dpm_v),max(dpm_v),avg(dpm_v),std(dpm_v),min(dpm_w),q1(dpm_w),med(dpm_w),q3(dpm_w),max(dpm_w),avg(dpm_w),std(dpm_w),min(vtkGhostType),q1(vtkGhostType),med(vtkGhostType),q3(vtkGhostType),max(vtkGhostType),avg(vtkGhostType),std(vtkGhostType),min(vtkValidPointMask),q1(vtkValidPointMask),med(vtkValidPointMask),q3(vtkValidPointMask),max(vtkValidPointMask),avg(vtkValidPointMask),std(vtkValidPointMask),min(vtkOriginalPointIds),q1(vtkOriginalPointIds),med(vtkOriginalPointIds),q3(vtkOriginalPointIds),max(vtkOriginalPointIds),avg(vtkOriginalPointIds),std(vtkOriginalPointIds),min(X),q1(X),med(X),q3(X),max(X),avg(X),std(X),min(Y),q1(Y),med(Y),q3(Y),max(Y),avg(Y),std(Y),min(Z),q1(Z),med(Z),q3(Z),max(Z),avg(Z),std(Z),vtkValidPointMask,Time,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
1,0.0640832,0.0640832,0.0640832,0.0640832,0.0640832,0.0640832,0,0.120773,0.120773,0.120773,0.120773,0.120773,0.120773,0,0.383842,0.383842,0.383842,0.383842,0.383842,0.383842,0,-150.883,-150.883,-150.883,-150.883,-150.883,-150.883,0,11.9324,11.9324,11.9324,11.9324,11.9324,11.9324,0,1896.31,1896.31,1896.31,1896.31,1896.31,1896.31,0,0.00938003,0.00938003,0.00938003,0.00938003,0.00938003,0.00938003,0,998.029,998.029,998.029,998.029,998.029,998.029,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,104,94,0,1
1,-0.0695016,-0.0695016,-0.0695016,-0.0695016,-0.0695016,-0.0695016,0,-0.0477336,-0.0477336,-0.0477336,-0.0477336,-0.0477336,-0.0477336,0,0.390763,0.390763,0.390763,0.390763,0.390763,0.390763,0,-168.106,-168.106,-168.106,-168.106,-168.106,-168.106,0,15.2819,15.2819,15.2819,15.2819,15.2819,15.2819,0,1906.85,1906.85,1906.85,1906.85,1906.85,1906.85,0,0.010967,0.010967,0.010967,0.010967,0.010967,0.010967,0,994.874,994.874,994.874,994.874,994.874,994.874,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,105,95,0,1
1,-0.133739,-0.133739,-0.133739,-0.133739,-0.133739,-0.133739,0,0.0600519,0.0600519,0.0600519,0.0600519,0.0600519,0.0600519,0,0.424665,0.424665,0.424665,0.424665,0.424665,0.424665,0,-20.4641,-20.4641,-20.4641,-20.4641,-20.4641,-20.4641,0,16.8194,16.8194,16.8194,16.8194,16.8194,16.8194,0,1910.72,1910.72,1910.72,1910.72,1910.72,1910.72,0,0.00933041,0.00933041,0.00933041,0.00933041,0.00933041,0.00933041,0,963.25,963.25,963.25,963.25,963.25,963.25,0,1,1,1,1,1,1,0,-0.0264469,-0.0264469,-0.0264469,-0.0264469,-0.0264469,-0.0264469,0,4.25173e-06,4.25173e-06,4.25173e-06,4.25173e-06,4.25173e-06,4.25173e-06,0,0.117234,0.117234,0.117234,0.117234,0.117234,0.117234,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,106,96,0,1
1,-0.0260511,-0.0260511,-0.0260511,-0.0260511,-0.0260511,-0.0260511,0,-0.00811686,-0.00811686,-0.00811686,-0.00811686,-0.00811686,-0.00811686,0,0.362352,0.362352,0.362352,0.362352,0.362352,0.362352,0,-396.57,-396.57,-396.57,-396.57,-396.57,-396.57,0,32.702,32.702,32.702,32.702,32.702,32.702,0,1910.94,1910.94,1910.94,1910.94,1910.94,1910.94,0,0.0193143,0.0193143,0.0193143,0.0193143,0.0193143,0.0193143,0,988.938,988.938,988.938,988.938,988.938,988.938,0,1,1,1,1,1,1,0,-7.75837e-09,-7.75837e-09,-7.75837e-09,-7.75837e-09,-7.75837e-09,-7.75837e-09,0,8.26898e-09,8.26898e-09,8.26898e-09,8.26898e-09,8.26898e-09,8.26898e-09,0,3.58467e-08,3.58467e-08,3.58467e-08,3.58467e-08,3.58467e-08,3.58467e-08,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,107,97,0,1
1,0.027782,0.027782,0.027782,0.027782,0.027782,0.027782,0,0.058329,0.058329,0.058329,0.058329,0.058329,0.058329,0,0.251931,0.251931,0.251931,0.251931,0.251931,0.251931,0,441.797,441.797,441.797,441.797,441.797,441.797,0,36.9639,36.9639,36.9639,36.9639,36.9639,36.9639,0,1872.16,1872.16,1872.16,1872.16,1872.16,1872.16,0,0.00932426,0.00932426,0.00932426,0.00932426,0.00932426,0.00932426,0,958.648,958.648,958.648,958.648,958.648,958.648,0,1,1,1,1,1,1,0,0.000183966,0.000183966,0.000183966,0.000183966,0.000183966,0.000183966,0,-0.00699878,-0.00699878,-0.00699878,-0.00699878,-0.00699878,-0.00699878,0,0.0400345,0.0400345,0.0400345,0.0400345,0.0400345,0.0400345,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,108,98,0,1
1,0.0229532,0.0229532,0.0229532,0.0229532,0.0229532,0.0229532,0,-0.0947435,-0.0947435,-0.0947435,-0.0947435,-0.0947435,-0.0947435,0,0.511757,0.511757,0.511757,0.511757,0.511757,0.511757,0,-422.067,-422.067,-422.067,-422.067,-422.067,-422.067,0,12.571,12.571,12.571,12.571,12.571,12.571,0,1897.27,1897.27,1897.27,1897.27,1897.27,1897.27,0,0.0143805,0.0143805,0.0143805,0.0143805,0.0143805,0.0143805,0,960.105,960.105,960.105,960.105,960.105,960.105,0,1,1,1,1,1,1,0,-0.00131599,-0.00131599,-0.00131599,-0.00131599,-0.00131599,-0.00131599,0,-0.0176358,-0.0176358,-0.0176358,-0.0176358,-0.0176358,-0.0176358,0,0.0851519,0.0851519,0.0851519,0.0851519,0.0851519,0.0851519,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,109,99,0,1
1,-0.051232,-0.051232,-0.051232,-0.051232,-0.051232,-0.051232,0,-0.0135876,-0.0135876,-0.0135876,-0.0135876,-0.0135876,-0.0135876,0,0.535821,0.535821,0.535821,0.535821,0.535821,0.535821,0,-23.3242,-23.3242,-23.3242,-23.3242,-23.3242,-23.3242,0,10.8585,10.8585,10.8585,10.8585,10.8585,10.8585,0,1887.97,1887.97,1887.97,1887.97,1887.97,1887.97,0,0.00619588,0.00619588,0.00619588,0.00619588,0.00619588,0.00619588,0,989.007,989.007,989.007,989.007,989.007,989.007,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,110,100,0,1
1,0.0438199,0.0438199,0.0438199,0.0438199,0.0438199,0.0438199,0,-0.0511956,-0.0511956,-0.0511956,-0.0511956,-0.0511956,-0.0511956,0,0.105864,0.105864,0.105864,0.105864,0.105864,0.105864,0,-50.1614,-50.1614,-50.1614,-50.1614,-50.1614,-50.1614,0,20.7873,20.7873,20.7873,20.7873,20.7873,20.7873,0,1906.37,1906.37,1906.37,1906.37,1906.37,1906.37,0,0.0118887,0.0118887,0.0118887,0.0118887,0.0118887,0.0118887,0,974.538,974.538,974.538,974.538,974.538,974.538,0,1,1,1,1,1,1,0,0.00238799,0.00238799,0.00238799,0.00238799,0.00238799,0.00238799,0,0.000127747,0.000127747,0.000127747,0.000127747,0.000127747,0.000127747,0,0.0120031,0.0120031,0.0120031,0.0120031,0.0120031,0.0120031,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,111,101,0,1
1,-0.063905,-0.063905,-0.063905,-0.063905,-0.063905,-0.063905,0,0.00409043,0.00409043,0.00409043,0.00409043,0.00409043,0.00409043,0,0.395222,0.395222,0.395222,0.395222,0.395222,0.395222,0,58.0944,58.0944,58.0944,58.0944,58.0944,58.0944,0,23.4788,23.4788,23.4788,23.4788,23.4788,23.4788,0,1892.04,1892.04,1892.04,1892.04,1892.04,1892.04,0,0.0103578,0.0103578,0.0103578,0.0103578,0.0103578,0.0103578,0,961.014,961.014,961.014,961.014,961.014,961.014,0,1,1,1,1,1,1,0,-0.00952634,-0.00952634,-0.00952634,-0.00952634,-0.00952634,-0.00952634,0,-0.0174517,-0.0174517,-0.0174517,-0.0174517,-0.0174517,-0.0174517,0,0.0850936,0.0850936,0.0850936,0.0850936,0.0850936,0.0850936,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,112,102,0,1
1,0.0983546,0.0983546,0.0983546,0.0983546,0.0983546,0.0983546,0,-0.0264082,-0.0264082,-0.0264082,-0.0264082,-0.0264082,-0.0264082,0,0.451115,0.451115,0.451115,0.451115,0.451115,0.451115,0,-352.311,-352.311,-352.311,-352.311,-352.311,-352.311,0,16.3612,16.3612,16.3612,16.3612,16.3612,16.3612,0,1914.91,1914.91,1914.91,1914.91,1914.91,1914.91,0,0.0145149,0.0145149,0.0145149,0.0145149,0.0145149,0.0145149,0,907.261,907.261,907.261,907.261,907.261,907.261,0,1,1,1,1,1,1,0,0.0155512,0.0155512,0.0155512,0.0155512,0.0155512,0.0155512,0,0.00226637,0.00226637,0.00226637,0.00226637,0.00226637,0.00226637,0,0.229576,0.229576,0.229576,0.229576,0.229576,0.229576,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,113,103,0,1
1,-0.104909,-0.104909,-0.104909,-0.104909,-0.104909,-0.104909,0,0.0456532,0.0456532,0.0456532,0.0456532,0.0456532,0.0456532,0,0.296891,0.296891,0.296891,0.296891,0.296891,0.296891,0,-24.3702,-24.3702,-24.3702,-24.3702,-24.3702,-24.3702,0,18.3709,18.3709,18.3709,18.3709,18.3709,18.3709,0,1885.71,1885.71,1885.71,1885.71,1885.71,1885.71,0,0.00964572,0.00964572,0.00964572,0.00964572,0.00964572,0.00964572,0,885.449,885.449,885.449,885.449,885.449,885.449,0,1,1,1,1,1,1,0,-0.0111759,-0.0111759,-0.0111759,-0.0111759,-0.0111759,-0.0111759,0,-0.000759344,-0.000759344,-0.000759344,-0.000759344,-0.000759344,-0.000759344,0,0.196127,0.196127,0.196127,0.196127,0.196127,0.196127,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,114,104,0,1
1,-0.1871,-0.1871,-0.1871,-0.1871,-0.1871,-0.1871,0,-0.037196,-0.037196,-0.037196,-0.037196,-0.037196,-0.037196,0,0.227313,0.227313,0.227313,0.227313,0.227313,0.227313,0,20.0423,20.0423,20.0423,20.0423,20.0423,20.0423,0,23.0076,23.0076,23.0076,23.0076,23.0076,23.0076,0,1867.93,1867.93,1867.93,1867.93,1867.93,1867.93,0,0.00973903,0.00973903,0.00973903,0.00973903,0.00973903,0.00973903,0,994.29,994.29,994.29,994.29,994.29,994.29,0,1,1,1,1,1,1,0,-5.67053e-09,-5.67053e-09,-5.67053e-09,-5.67053e-09,-5.67053e-09,-5.67053e-09,0,-4.7363e-10,-4.7363e-10,-4.7363e-10,-4.7363e-10,-4.7363e-10,-4.7363e-10,0,2.29364e-08,2.29364e-08,2.29364e-08,2.29364e-08,2.29364e-08,2.29364e-08,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,115,105,0,1
1,-0.0490106,-0.0490106,-0.0490106,-0.0490106,-0.0490106,-0.0490106,0,0.0319305,0.0319305,0.0319305,0.0319305,0.0319305,0.0319305,0,0.286212,0.286212,0.286212,0.286212,0.286212,0.286212,0,-229.643,-229.643,-229.643,-229.643,-229.643,-229.643,0,7.1314,7.1314,7.1314,7.1314,7.1314,7.1314,0,1911.26,1911.26,1911.26,1911.26,1911.26,1911.26,0,0.0101748,0.0101748,0.0101748,0.0101748,0.0101748,0.0101748,0,935.394,935.394,935.394,935.394,935.394,935.394,0,1,1,1,1,1,1,0,-0.00762042,-0.00762042,-0.00762042,-0.00762042,-0.00762042,-0.00762042,0,0.000835281,0.000835281,0.000835281,0.000835281,0.000835281,0.000835281,0,0.0693206,0.0693206,0.0693206,0.0693206,0.0693206,0.0693206,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,116,106,0,1
1,0.027185,0.027185,0.027185,0.027185,0.027185,0.027185,0,-0.15625,-0.15625,-0.15625,-0.15625,-0.15625,-0.15625,0,0.376925,0.376925,0.376925,0.376925,0.376925,0.376925,0,-67.4143,-67.4143,-67.4143,-67.4143,-67.4143,-67.4143,0,25.7442,25.7442,25.7442,25.7442,25.7442,25.7442,0,1892.99,1892.99,1892.99,1892.99,1892.99,1892.99,0,0.0131626,0.0131626,0.0131626,0.0131626,0.0131626,0.0131626,0,969.237,969.237,969.237,969.237,969.237,969.237,0,1,1,1,1,1,1,0,0.00407431,0.00407431,0.00407431,0.00407431,0.00407431,0.00407431,0,0.0010032,0.0010032,0.0010032,0.0010032,0.0010032,0.0010032,0,0.0318358,0.0318358,0.0318358,0.0318358,0.0318358,0.0318358,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,117,107,0,1
1,0.108745,0.108745,0.108745,0.108745,0.108745,0.108745,0,-0.15199,-0.15199,-0.15199,-0.15199,-0.15199,-0.15199,0,0.0902929,0.0902929,0.0902929,0.0902929,0.0902929,0.0902929,0,-52.9713,-52.9713,-52.9713,-52.9713,-52.9713,-52.9713,0,7.80352,7.80352,7.80352,7.80352,7.80352,7.80352,0,1919.68,1919.68,1919.68,1919.68,1919.68,1919.68,0,0.00631326,0.00631326,0.00631326,0.00631326,0.00631326,0.00631326,0,997.67,997.67,997.67,997.67,997.67,997.67,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,118,108,0,1
1,-0.0712867,-0.0712867,-0.0712867,-0.0712867,-0.0712867,-0.0712867,0,-0.0921061,-0.0921061,-0.0921061,-0.0921061,-0.0921061,-0.0921061,0,0.0119158,0.0119158,0.0119158,0.0119158,0.0119158,0.0119158,0,44.8652,44.8652,44.8652,44.8652,44.8652,44.8652,0,20.0571,20.0571,20.0571,20.0571,20.0571,20.0571,0,1904.24,1904.24,1904.24,1904.24,1904.24,1904.24,0,0.00952216,0.00952216,0.00952216,0.00952216,0.00952216,0.00952216,0,930.952,930.952,930.952,930.952,930.952,930.952,0,1,1,1,1,1,1,0,-0.0155652,-0.0155652,-0.0155652,-0.0155652,-0.0155652,-0.0155652,0,-0.0126393,-0.0126393,-0.0126393,-0.0126393,-0.0126393,-0.0126393,0,0.0361063,0.0361063,0.0361063,0.0361063,0.0361063,0.0361063,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,119,109,0,1
1,-0.00591336,-0.00591336,-0.00591336,-0.00591336,-0.00591336,-0.00591336,0,-0.0788355,-0.0788355,-0.0788355,-0.0788355,-0.0788355,-0.0788355,0,0.309082,0.309082,0.309082,0.309082,0.309082,0.309082,0,-251.979,-251.979,-251.979,-251.979,-251.979,-251.979,0,28.7953,28.7953,28.7953,28.7953,28.7953,28.7953,0,1912.24,1912.24,1912.24,1912.24,1912.24,1912.24,0,0.0170927,0.0170927,0.0170927,0.0170927,0.0170927,0.0170927,0,943.018,943.018,943.018,943.018,943.018,943.018,0,1,1,1,1,1,1,0,1.20087e-08,1.20087e-08,1.20087e-08,1.20087e-08,1.20087e-08,1.20087e-08,0,-7.9192e-09,-7.9192e-09,-7.9192e-09,-7.9192e-09,-7.9192e-09,-7.9192e-09,0,1.23184e-07,1.23184e-07,1.23184e-07,1.23184e-07,1.23184e-07,1.23184e-07,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,120,110,0,1
1,-0.11659,-0.11659,-0.11659,-0.11659,-0.11659,-0.11659,0,-0.00959796,-0.00959796,-0.00959796,-0.00959796,-0.00959796,-0.00959796,0,0.272031,0.272031,0.272031,0.272031,0.272031,0.272031,0,239.274,239.274,239.274,239.274,239.274,239.274,0,25.7971,25.7971,25.7971,25.7971,25.7971,25.7971,0,1892.67,1892.67,1892.67,1892.67,1892.67,1892.67,0,0.00726813,0.00726813,0.00726813,0.00726813,0.00726813,0.00726813,0,973.95,973.95,973.95,973.95,973.95,973.95,0,1,1,1,1,1,1,0,-4.68599e-09,-4.68599e-09,-4.68599e-09,-4.68599e-09,-4.68599e-09,-4.68599e-09,0,4.13862e-10,4.13862e-10,4.13862e-10,4.13862e-10,4.13862e-10,4.13862e-10,0,1.56804e-08,1.56804e-08,1.56804e-08,1.56804e-08,1.56804e-08,1.56804e-08,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,121,111,0,1
1,0.0242942,0.0242942,0.0242942,0.0242942,0.0242942,0.0242942,0,0.0388161,0.0388161,0.0388161,0.0388161,0.0388161,0.0388161,0,0.158524,0.158524,0.158524,0.158524,0.158524,0.158524,0,-76.3038,-76.3038,-76.3038,-76.3038,-76.3038,-76.3038,0,20.0035,20.0035,20.0035,20.0035,20.0035,20.0035,0,1887.48,1887.48,1887.48,1887.48,1887.48,1887.48,0,0.00997332,0.00997332,0.00997332,0.00997332,0.00997332,0.00997332,0,961.475,961.475,961.475,961.475,961.475,961.475,0,1,1,1,1,1,1,0,0.00719318,0.00719318,0.00719318,0.00719318,0.00719318,0.00719318,0,0.00555838,0.00555838,0.00555838,0.00555838,0.00555838,0.00555838,0,0.0825613,0.0825613,0.0825613,0.0825613,0.0825613,0.0825613,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,122,112,0,1
1,0.0317662,0.0317662,0.0317662,0.0317662,0.0317662,0.0317662,0,-0.114067,-0.114067,-0.114067,-0.114067,-0.114067,-0.114067,0,0.267469,0.267469,0.267469,0.267469,0.267469,0.267469,0,-37.3416,-37.3416,-37.3416,-37.3416,-37.3416,-37.3416,0,28.0391,28.0391,28.0391,28.0391,28.0391,28.0391,0,1912.54,1912.54,1912.54,1912.54,1912.54,1912.54,0,0.0117569,0.0117569,0.0117569,0.0117569,0.0117569,0.0117569,0,996.852,996.852,996.852,996.852,996.852,996.852,0,1,1,1,1,1,1,0,4.59503e-09,4.59503e-09,4.59503e-09,4.59503e-09,4.59503e-09,4.59503e-09,0,-8.27769e-09,-8.27769e-09,-8.27769e-09,-8.27769e-09,-8.27769e-09,-8.27769e-09,0,2.51802e-08,2.51802e-08,2.51802e-08,2.51802e-08,2.51802e-08,2.51802e-08,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,123,113,0,1
1,-1.12018e-05,-1.12018e-05,-1.12018e-05,-1.12018e-05,-1.12018e-05,-1.12018e-05,0,0.0401951,0.0401951,0.0401951,0.0401951,0.0401951,0.0401951,0,0.0309687,0.0309687,0.0309687,0.0309687,0.0309687,0.0309687,0,167.881,167.881,167.881,167.881,167.881,167.881,0,24.3097,24.3097,24.3097,24.3097,24.3097,24.3097,0,1889.08,1889.08,1889.08,1889.08,1889.08,1889.08,0,0.00825278,0.00825278,0.00825278,0.00825278,0.00825278,0.00825278,0,913.03,913.03,913.03,913.03,913.03,913.03,0,1,1,1,1,1,1,0,0.0324847,0.0324847,0.0324847,0.0324847,0.0324847,0.0324847,0,0.0137403,0.0137403,0.0137403,0.0137403,0.0137403,0.0137403,0,0.146612,0.146612,0.146612,0.146612,0.146612,0.146612,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,124,114,0,1
1,0.0154404,0.0154404,0.0154404,0.0154404,0.0154404,0.0154404,0,-0.0342346,-0.0342346,-0.0342346,-0.0342346,-0.0342346,-0.0342346,0,0.388671,0.388671,0.388671,0.388671,0.388671,0.388671,0,30.4779,30.4779,30.4779,30.4779,30.4779,30.4779,0,20.4158,20.4158,20.4158,20.4158,20.4158,20.4158,0,1891.13,1891.13,1891.13,1891.13,1891.13,1891.13,0,0.00965809,0.00965809,0.00965809,0.00965809,0.00965809,0.00965809,0,873.876,873.876,873.876,873.876,873.876,873.876,0,1,1,1,1,1,1,0,0.00576754,0.00576754,0.00576754,0.00576754,0.00576754,0.00576754,0,0.0166594,0.0166594,0.0166594,0.0166594,0.0166594,0.0166594,0,0.247776,0.247776,0.247776,0.247776,0.247776,0.247776,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,125,115,0,1
1,-0.105999,-0.105999,-0.105999,-0.105999,-0.105999,-0.105999,0,-0.0279924,-0.0279924,-0.0279924,-0.0279924,-0.0279924,-0.0279924,0,0.239162,0.239162,0.239162,0.239162,0.239162,0.239162,0,-231.103,-231.103,-231.103,-231.103,-231.103,-231.103,0,27.5668,27.5668,27.5668,27.5668,27.5668,27.5668,0,1921.09,1921.09,1921.09,1921.09,1921.09,1921.09,0,0.0136931,0.0136931,0.0136931,0.0136931,0.0136931,0.0136931,0,981.094,981.094,981.094,981.094,981.094,981.094,0,1,1,1,1,1,1,0,-0.0139085,-0.0139085,-0.0139085,-0.0139085,-0.0139085,-0.0139085,0,0.000369324,0.000369324,0.000369324,0.000369324,0.000369324,0.000369324,0,0.0383365,0.0383365,0.0383365,0.0383365,0.0383365,0.0383365,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,126,116,0,1
1,-0.0151314,-0.0151314,-0.0151314,-0.0151314,-0.0151314,-0.0151314,0,0.00109976,0.00109976,0.00109976,0.00109976,0.00109976,0.00109976,0,0.257739,0.257739,0.257739,0.257739,0.257739,0.257739,0,-7.1228,-7.1228,-7.1228,-7.1228,-7.1228,-7.1228,0,14.3154,14.3154,14.3154,14.3154,14.3154,14.3154,0,1923.82,1923.82,1923.82,1923.82,1923.82,1923.82,0,0.00789049,0.00789049,0.00789049,0.00789049,0.00789049,0.00789049,0,945.826,945.826,945.826,945.826,945.826,945.826,0,1,1,1,1,1,1,0,0.00301375,0.00301375,0.00301375,0.00301375,0.00301375,0.00301375,0,0.000117315,0.000117315,0.000117315,0.000117315,0.000117315,0.000117315,0,0.0464574,0.0464574,0.0464574,0.0464574,0.0464574,0.0464574,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.075,0.075,0.075,0.075,0.075,0.075,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1,127,117,0,1
