ke_stddev,u_average,u_stddev,v_average,v_stddev,w_average,w_stddev,isoQ_average,isoQ_stddev,vortmag_average,vortmag_stddev,pressure_average,pressure_stddev,viscosity_average,viscosity_stddev,density_average,density_stddev,volfrac_average,volfrac_stddev,dpm_u_average,dpm_u_stddev,dpm_v_average,dpm_v_stddev,dpm_w_average,dpm_w_stddev,vtkGhostType_average,vtkGhostType_stddev,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
0.00712471,-0.00118519,0.0339468,0.00166839,0.0646716,-0.0487259,0.094211,-44.9678,62.3991,9.43099,4.31047,1927.49,6.45178,0.0108634,0.00367654,994.258,10.0761,1,0,-0.000333186,0.00427056,0.000404305,0.00259545,0.00606578,0.0222225,0,0,1,0.0105,0.0105,0.075,0.25,70,0
0.00716751,-0.00123665,0.0343381,0.00166988,0.0647746,-0.0481396,0.0944351,-44.5702,62.7324,9.4482,4.33018,1927.46,6.45976,0.0108558,0.00367589,994.204,10.0839,1,0,-0.000331082,0.00422187,0.000398492,0.002608,0.00608229,0.0222016,0,0,1,0.01065,0.01065,0.075,0.25,71,0
0.00721032,-0.00128811,0.0347295,0.00167137,0.0648776,-0.0475534,0.0946591,-44.1725,63.0658,9.46541,4.34988,1927.43,6.46773,0.0108483,0.00367525,994.15,10.0916,1,0,-0.000328979,0.00417318,0.000392678,0.00262055,0.0060988,0.0221808,0,0,1,0.0108,0.0108,0.075,0.25,72,0
0.00725312,-0.00133956,0.0351208,0.00167286,0.0649807,-0.0469672,0.0948832,-43.7749,63.3991,9.48262,4.36959,1927.4,6.47571,0.0108408,0.0036746,994.096,10.0994,1,0,-0.000326875,0.0041245,0.000386865,0.0026331,0.00611532,0.0221599,0,0,1,0.01095,0.01095,0.075,0.25,73,0
0.00729593,-0.00139102,0.0355122,0.00167435,0.0650837,-0.0463809,0.0951073,-43.3773,63.7324,9.49983,4.38929,1927.37,6.48368,0.0108332,0.00367395,994.041,10.1072,1,0,-0.000324771,0.00407581,0.000381051,0.00264565,0.00613183,0.0221391,0,0,1,0.0111,0.0111,0.075,0.25,74,0
0.00733873,-0.00144248,0.0359035,0.00167585,0.0651867,-0.0457947,0.0953313,-42.9796,64.0657,9.51704,4.409,1927.33,6.49166,0.0108257,0.0036733,993.987,10.1149,1,0,-0.000322668,0.00402712,0.000375238,0.0026582,0.00614834,0.0221183,0,0,1,0.01125,0.01125,0.075,0.25,75,0
0.00738154,-0.00149394,0.0362949,0.00167734,0.0652898,-0.0452084,0.0955554,-42.582,64.399,9.53425,4.4287,1927.3,6.49963,0.0108182,0.00367265,993.933,10.1227,1,0,-0.000320564,0.00397844,0.000369424,0.00267075,0.00616485,0.0220974,0,0,1,0.0114,0.0114,0.075,0.25,76,0
0.00742435,-0.00154539,0.0366862,0.00167883,0.0653928,-0.0446222,0.0957795,-42.1843,64.7324,9.55146,4.44841,1927.27,6.50761,0.0108106,0.003672,993.879,10.1304,1,0,-0.00031846,0.00392975,0.000363611,0.0026833,0.00618137,0.0220766,0,0,1,0.01155,0.01155,0.075,0.25,77,0
0.00746715,-0.00159685,0.0370776,0.00168032,0.0654958,-0.044036,0.0960036,-41.7867,65.0657,9.56867,4.46811,1927.24,6.51558,0.0108031,0.00367135,993.825,10.1382,1,0,-0.000316357,0.00388106,0.000357797,0.00269585,0.00619788,0.0220557,0,0,1,0.0117,0.0117,0.075,0.25,78,0
0.00750996,-0.00164831,0.0374689,0.00168181,0.0655988,-0.0434497,0.0962276,-41.3891,65.399,9.58588,4.48782,1927.21,6.52356,0.0107956,0.00367071,993.771,10.1459,1,0,-0.000314253,0.00383237,0.000351984,0.0027084,0.00621439,0.0220349,0,0,1,0.01185,0.01185,0.075,0.25,79,0
0.00755276,-0.00169977,0.0378603,0.0016833,0.0657019,-0.0428635,0.0964517,-40.9914,65.7323,9.60309,4.50752,1927.17,6.53153,0.0107881,0.00367006,993.716,10.1537,1,0,-0.000312149,0.00378369,0.00034617,0.00272095,0.0062309,0.0220141,0,0,1,0.012,0.012,0.075,0.25,80,0
0.00759557,-0.00175122,0.0382516,0.00168479,0.0658049,-0.0422772,0.0966758,-40.5938,66.0656,9.6203,4.52723,1927.14,6.53951,0.0107805,0.00366941,993.662,10.1615,1,0,-0.000310046,0.003735,0.000340357,0.0027335,0.00624742,0.0219932,0,0,1,0.01215,0.01215,0.075,0.25,81,0
0.00763837,-0.00180268,0.038643,0.00168628,0.0659079,-0.041691,0.0968999,-40.1961,66.399,9.63751,4.54693,1927.11,6.54749,0.010773,0.00366876,993.608,10.1692,1,0,-0.000307942,0.00368631,0.000334543,0.00274605,0.00626393,0.0219724,0,0,1,0.0123,0.0123,0.075,0.25,82,0
0.00768118,-0.00185414,0.0390343,0.00168777,0.066011,-0.0411048,0.0971239,-39.7985,66.7323,9.65472,4.56664,1927.08,6.55546,0.0107655,0.00366811,993.554,10.177,1,0,-0.000305838,0.00363762,0.00032873,0.0027586,0.00628044,0.0219515,0,0,1,0.01245,0.01245,0.075,0.25,83,0
0.00772398,-0.0019056,0.0394257,0.00168926,0.066114,-0.0405185,0.097348,-39.4009,67.0656,9.67193,4.58634,1927.05,6.56344,0.0107579,0.00366746,993.5,10.1847,1,0,-0.000303735,0.00358894,0.000322916,0.00277115,0.00629695,0.0219307,0,0,1,0.0126,0.0126,0.075,0.25,84,0
0.00776679,-0.00195705,0.039817,0.00169075,0.066217,-0.0399323,0.0975721,-39.0032,67.3989,9.68914,4.60605,1927.02,6.57141,0.0107504,0.00366681,993.445,10.1925,1,0,-0.000301631,0.00354025,0.000317103,0.0027837,0.00631347,0.0219099,0,0,1,0.01275,0.01275,0.075,0.25,85,0
0.00780959,-0.00200851,0.0402084,0.00169224,0.06632,-0.039346,0.0977961,-38.6056,67.7323,9.70635,4.62575,1926.98,6.57939,0.0107429,0.00366616,993.391,10.2002,1,0,-0.000299527,0.00349156,0.000311289,0.00279625,0.00632998,0.021889,0,0,1,0.0129,0.0129,0.075,0.25,86,0
0.0078524,-0.00205997,0.0405997,0.00169373,0.0664231,-0.0387598,0.0980202,-38.208,68.0656,9.72356,4.64545,1926.95,6.58736,0.0107353,0.00366552,993.337,10.208,1,0,-0.000297424,0.00344287,0.000305476,0.0028088,0.00634649,0.0218682,0,0,1,0.01305,0.01305,0.075,0.25,87,0
0.0078952,-0.00211142,0.0409911,0.00169522,0.0665261,-0.0381736,0.0982443,-37.8103,68.3989,9.74077,4.66516,1926.92,6.59534,0.0107278,0.00366487,993.283,10.2158,1,0,-0.00029532,0.00339419,0.000299662,0.00282135,0.006363,0.0218473,0,0,1,0.0132,0.0132,0.075,0.25,88,0
0.00793801,-0.00216288,0.0413824,0.00169671,0.0666291,-0.0375873,0.0984684,-37.4127,68.7322,9.75798,4.68486,1926.89,6.60331,0.0107203,0.00366422,993.229,10.2235,1,0,-0.000293217,0.0033455,0.000293849,0.0028339,0.00637952,0.0218265,0,0,1,0.01335,0.01335,0.075,0.25,89,0
0.00798081,-0.00221434,0.0417738,0.0016982,0.0667322,-0.0370011,0.0986924,-37.015,69.0655,9.77518,4.70457,1926.86,6.61129,0.0107128,0.00366357,993.175,10.2313,1,0,-0.000291113,0.00329681,0.000288035,0.00284645,0.00639603,0.0218057,0,0,1,0.0135,0.0135,0.075,0.25,90,0
0.00802362,-0.0022658,0.0421651,0.00169969,0.0668352,-0.0364148,0.0989165,-36.6174,69.3989,9.79239,4.72427,1926.82,6.61926,0.0107052,0.00366292,993.12,10.239,1,0,-0.000289009,0.00324812,0.000282222,0.002859,0.00641254,0.0217848,0,0,1,0.01365,0.01365,0.075,0.25,91,0
0.00806642,-0.00231725,0.0425565,0.00170118,0.0669382,-0.0358286,0.0991406,-36.2198,69.7322,9.8096,4.74398,1926.79,6.62724,0.0106977,0.00366227,993.066,10.2468,1,0,-0.000286906,0.00319944,0.000276408,0.00287154,0.00642905,0.021764,0,0,1,0.0138,0.0138,0.075,0.25,92,0
0.00810923,-0.00236871,0.0429478,0.00170267,0.0670412,-0.0352424,0.0993647,-35.8221,70.0655,9.82681,4.76368,1926.76,6.63521,0.0106902,0.00366162,993.012,10.2545,1,0,-0.000284802,0.00315075,0.000270595,0.00288409,0.00644557,0.0217431,0,0,1,0.01395,0.01395,0.075,0.25,93,0
0.0081473,-0.00242135,0.0433073,0.00170682,0.0671225,-0.0346531,0.0995581,-35.4504,70.3611,9.8457,4.77717,1926.73,6.6444,0.0106842,0.00366102,992.939,10.2995,1,0,-0.000300413,0.00316373,0.000269667,0.00291718,0.00653833,0.0218883,0,0,1,0.0141,0.0141,0.075,0.25,94,0
0.00817116,-0.00247755,0.0435712,0.00171896,0.0671386,-0.0340548,0.0996597,-35.1565,70.5438,9.86962,4.77201,1926.7,6.65721,0.0106831,0.00366055,992.809,10.456,1,0,-0.000369165,0.00336169,0.000283395,0.00301187,0.00685985,0.0225312,0,0,1,0.01425,0.01425,0.075,0.25,95,0
0.00819503,-0.00253376,0.043835,0.0017311,0.0671547,-0.0334565,0.0997613,-34.8625,70.7264,9.89355,4.76685,1926.66,6.67001,0.0106819,0.00366008,992.678,10.6126,1,0,-0.000437918,0.00355966,0.000297124,0.00310656,0.00718138,0.0231742,0,0,1,0.0144,0.0144,0.075,0.25,96,0
0.00821889,-0.00258996,0.0440989,0.00174324,0.0671708,-0.0328582,0.0998629,-34.5686,70.909,9.91747,4.76168,1926.63,6.68282,0.0106808,0.0036596,992.548,10.7691,1,0,-0.000506672,0.00375763,0.000310852,0.00320125,0.0075029,0.0238172,0,0,1,0.01455,0.01455,0.075,0.25,97,0
0.00824276,-0.00264616,0.0443627,0.00175538,0.0671868,-0.0322599,0.0999645,-34.2747,71.0916,9.94139,4.75652,1926.6,6.69563,0.0106796,0.00365913,992.418,10.9257,1,0,-0.000575425,0.00395559,0.00032458,0.00329594,0.00782442,0.0244601,0,0,1,0.0147,0.0147,0.075,0.25,98,0
0.00826662,-0.00270236,0.0446266,0.00176752,0.0672029,-0.0316616,0.100066,-33.9807,71.2742,9.96531,4.75136,1926.57,6.70844,0.0106785,0.00365866,992.287,11.0822,1,0,-0.000644177,0.00415356,0.000338309,0.00339064,0.00814595,0.0251031,0,0,1,0.01485,0.01485,0.075,0.25,99,0
0.00829049,-0.00275856,0.0448904,0.00177966,0.067219,-0.0310634,0.100168,-33.6868,71.4569,9.98923,4.7462,1926.53,6.72125,0.0106773,0.00365819,992.157,11.2388,1,0,-0.00071293,0.00435152,0.000352037,0.00348533,0.00846747,0.0257461,0,0,1,0.015,0.015,0.075,0.25,100,0
0.00831435,-0.00281476,0.0451543,0.0017918,0.0672351,-0.0304651,0.100269,-33.3929,71.6395,10.0132,4.74103,1926.5,6.73405,0.0106761,0.00365772,992.027,11.3953,1,0,-0.000781684,0.00454949,0.000365766,0.00358002,0.00878899,0.026389,0,0,1,0.01515,0.01515,0.075,0.25,101,0
0.00833822,-0.00287096,0.0454181,0.00180394,0.0672512,-0.0298668,0.100371,-33.0989,71.8221,10.0371,4.73587,1926.47,6.74686,0.010675,0.00365725,991.896,11.5519,1,0,-0.000850436,0.00474746,0.000379494,0.00367471,0.00911052,0.027032,0,0,1,0.0153,0.0153,0.075,0.25,102,0
0.00836208,-0.00292716,0.045682,0.00181608,0.0672673,-0.0292685,0.100472,-32.805,72.0047,10.061,4.73071,1926.44,6.75967,0.0106738,0.00365677,991.766,11.7084,1,0,-0.000919189,0.00494543,0.000393222,0.0037694,0.00943204,0.027675,0,0,1,0.01545,0.01545,0.075,0.25,103,0
0.00838594,-0.00298336,0.0459459,0.00182822,0.0672833,-0.0286702,0.100574,-32.5111,72.1873,10.0849,4.72555,1926.4,6.77248,0.0106727,0.0036563,991.636,11.865,1,0,-0.000987942,0.00514339,0.000406951,0.00386409,0.00975356,0.0283179,0,0,1,0.0156,0.0156,0.075,0.25,104,0
0.00840981,-0.00303956,0.0462097,0.00184036,0.0672994,-0.0280719,0.100676,-32.2171,72.3699,10.1088,4.72038,1926.37,6.78529,0.0106715,0.00365583,991.505,12.0215,1,0,-0.0010567,0.00534136,0.000420679,0.00395878,0.0100751,0.0289609,0,0,1,0.01575,0.01575,0.075,0.25,105,0
0.00843367,-0.00309577,0.0464736,0.0018525,0.0673155,-0.0274736,0.100777,-31.9232,72.5526,10.1328,4.71522,1926.34,6.79809,0.0106704,0.00365536,991.375,12.1781,1,0,-0.00112545,0.00553933,0.000434407,0.00405347,0.0103966,0.0296039,0,0,1,0.0159,0.0159,0.075,0.25,106,0
0.00845754,-0.00315197,0.0467374,0.00186464,0.0673316,-0.0268753,0.100879,-31.6293,72.7352,10.1567,4.71006,1926.31,6.8109,0.0106692,0.00365489,991.245,12.3346,1,0,-0.0011942,0.00573729,0.000448136,0.00414817,0.0107181,0.0302468,0,0,1,0.01605,0.01605,0.075,0.25,107,0
0.0084814,-0.00320817,0.0470013,0.00187678,0.0673477,-0.026277,0.10098,-31.3353,72.9178,10.1806,4.7049,1926.27,6.82371,0.0106681,0.00365441,991.114,12.4911,1,0,-0.00126295,0.00593526,0.000461864,0.00424286,0.0110397,0.0308898,0,0,1,0.0162,0.0162,0.075,0.25,108,0
0.00850527,-0.00326437,0.0472651,0.00188892,0.0673637,-0.0256787,0.101082,-31.0414,73.1004,10.2045,4.69973,1926.24,6.83652,0.0106669,0.00365394,990.984,12.6477,1,0,-0.00133171,0.00613322,0.000475592,0.00433755,0.0113612,0.0315328,0,0,1,0.01635,0.01635,0.075,0.25,109,0
0.00852913,-0.00332057,0.047529,0.00190106,0.0673798,-0.0250804,0.101184,-30.7475,73.283,10.2285,4.69457,1926.21,6.84933,0.0106658,0.00365347,990.854,12.8042,1,0,-0.00140046,0.00633119,0.000489321,0.00443224,0.0116827,0.0321757,0,0,1,0.0165,0.0165,0.075,0.25,110,0
0.008553,-0.00337677,0.0477929,0.0019132,0.0673959,-0.0244821,0.101285,-30.4535,73.4656,10.2524,4.68941,1926.18,6.86213,0.0106646,0.003653,990.724,12.9608,1,0,-0.00146921,0.00652916,0.000503049,0.00452693,0.0120042,0.0328187,0,0,1,0.01665,0.01665,0.075,0.25,111,0
0.00857686,-0.00343297,0.0480567,0.00192534,0.067412,-0.0238839,0.101387,-30.1596,73.6483,10.2763,4.68425,1926.14,6.87494,0.0106634,0.00365253,990.593,13.1173,1,0,-0.00153797,0.00672712,0.000516778,0.00462162,0.0123257,0.0334617,0,0,1,0.0168,0.0168,0.075,0.25,112,0
0.00860073,-0.00348917,0.0483206,0.00193748,0.0674281,-0.0232856,0.101488,-29.8657,73.8309,10.3002,4.67908,1926.11,6.88775,0.0106623,0.00365206,990.463,13.2739,1,0,-0.00160672,0.00692509,0.000530506,0.00471631,0.0126473,0.0341046,0,0,1,0.01695,0.01695,0.075,0.25,113,0
0.00862459,-0.00354537,0.0485844,0.00194962,0.0674441,-0.0226873,0.10159,-29.5717,74.0135,10.3241,4.67392,1926.08,6.90056,0.0106611,0.00365158,990.333,13.4304,1,0,-0.00167547,0.00712306,0.000544235,0.004811,0.0129688,0.0347476,0,0,1,0.0171,0.0171,0.075,0.25,114,0
0.00864846,-0.00360157,0.0488483,0.00196176,0.0674602,-0.022089,0.101691,-29.2778,74.1961,10.3481,4.66876,1926.05,6.91337,0.01066,0.00365111,990.202,13.587,1,0,-0.00174423,0.00732102,0.000557963,0.0049057,0.0132903,0.0353906,0,0,1,0.01725,0.01725,0.075,0.25,115,0
0.00867232,-0.00365777,0.0491121,0.0019739,0.0674763,-0.0214907,0.101793,-28.9839,74.3787,10.372,4.6636,1926.02,6.92617,0.0106588,0.00365064,990.072,13.7435,1,0,-0.00181298,0.00751899,0.000571691,0.00500039,0.0136118,0.0360335,0,0,1,0.0174,0.0174,0.075,0.25,116,0
0.00869619,-0.00371398,0.049376,0.00198604,0.0674924,-0.0208924,0.101895,-28.6899,74.5614,10.3959,4.65843,1925.98,6.93898,0.0106577,0.00365017,989.942,13.9001,1,0,-0.00188173,0.00771696,0.00058542,0.00509508,0.0139334,0.0366765,0,0,1,0.01755,0.01755,0.075,0.25,117,0
0.00872005,-0.00377018,0.0496398,0.00199818,0.0675085,-0.0202941,0.101996,-28.396,74.744,10.4198,4.65327,1925.95,6.95179,0.0106565,0.0036497,989.811,14.0566,1,0,-0.00195048,0.00791492,0.000599148,0.00518977,0.0142549,0.0373195,0,0,1,0.0177,0.0177,0.075,0.25,118,0
0.00874392,-0.00382638,0.0499037,0.00201032,0.0675245,-0.0196958,0.102098,-28.1021,74.9266,10.4438,4.64811,1925.92,6.9646,0.0106554,0.00364922,989.681,14.2132,1,0,-0.00201924,0.00811289,0.000612876,0.00528446,0.0145764,0.0379625,0,0,1,0.01785,0.01785,0.075,0.25,119,0
0.00876778,-0.00388258,0.0501676,0.00202246,0.0675406,-0.0190975,0.102199,-27.8081,75.1092,10.4677,4.64295,1925.89,6.97741,0.0106542,0.00364875,989.551,14.3697,1,0,-0.00208799,0.00831086,0.000626605,0.00537915,0.0148979,0.0386054,0,0,1,0.018,0.018,0.075,0.25,120,0
0.00879165,-0.00393878,0.0504314,0.0020346,0.0675567,-0.0184992,0.102301,-27.5142,75.2918,10.4916,4.63778,1925.85,6.99021,0.0106531,0.00364828,989.42,14.5262,1,0,-0.00215674,0.00850883,0.000640333,0.00547384,0.0152195,0.0392484,0,0,1,0.01815,0.01815,0.075,0.25,121,0
0.00881551,-0.00399498,0.0506953,0.00204674,0.0675728,-0.0179009,0.102403,-27.2203,75.4744,10.5155,4.63262,1925.82,7.00302,0.0106519,0.00364781,989.29,14.6828,1,0,-0.0022255,0.00870679,0.000654062,0.00556853,0.015541,0.0398914,0,0,1,0.0183,0.0183,0.075,0.25,122,0
0.00883937,-0.00405118,0.0509591,0.00205888,0.0675889,-0.0173027,0.102504,-26.9263,75.6571,10.5394,4.62746,1925.79,7.01583,0.0106507,0.00364734,989.16,14.8393,1,0,-0.00229425,0.00890476,0.00066779,0.00566323,0.0158625,0.0405343,0,0,1,0.01845,0.01845,0.075,0.25,123,0
0.00886324,-0.00410738,0.051223,0.00207102,0.0676049,-0.0167044,0.102606,-26.6324,75.8397,10.5634,4.62229,1925.76,7.02864,0.0106496,0.00364687,989.029,14.9959,1,0,-0.002363,0.00910273,0.000681518,0.00575792,0.016184,0.0411773,0,0,1,0.0186,0.0186,0.075,0.25,124,0
0.0088871,-0.00416358,0.0514868,0.00208316,0.067621,-0.0161061,0.102707,-26.3385,76.0223,10.5873,4.61713,1925.72,7.04145,0.0106484,0.00364639,988.899,15.1524,1,0,-0.00243176,0.00930069,0.000695247,0.00585261,0.0165055,0.0418203,0,0,1,0.01875,0.01875,0.075,0.25,125,0
0.00890019,-0.00424081,0.0516304,0.00206954,0.067583,-0.0154685,0.102784,-26.2138,76.2995,10.601,4.62646,1925.7,7.05539,0.0106521,0.00364727,988.79,15.3131,1,0,-0.00246427,0.00934161,0.000706494,0.00592949,0.0166723,0.0419438,0,0,1,0.0189,0.0189,0.075,0.25,126,0
0.00891327,-0.00431803,0.0517739,0.00205592,0.0675449,-0.0148308,0.10286,-26.089,76.5767,10.6148,4.63579,1925.67,7.06934,0.0106558,0.00364815,988.681,15.4738,1,0,-0.00249678,0.00938252,0.000717742,0.00600637,0.0168391,0.0420673,0,0,1,0.01905,0.01905,0.075,0.25,127,0
0.00892636,-0.00439526,0.0519174,0.0020423,0.0675068,-0.0141932,0.102936,-25.9643,76.8538,10.6285,4.64511,1925.64,7.08328,0.0106595,0.00364903,988.572,15.6345,1,0,-0.0025293,0.00942343,0.00072899,0.00608326,0.0170059,0.0421909,0,0,1,0.0192,0.0192,0.075,0.25,128,0
0.00893944,-0.00447248,0.052061,0.00202868,0.0674688,-0.0135556,0.103012,-25.8396,77.131,10.6422,4.65444,1925.61,7.09722,0.0106631,0.00364991,988.463,15.7952,1,0,-0.00256181,0.00946434,0.000740237,0.00616014,0.0171727,0.0423144,0,0,1,0.01935,0.01935,0.075,0.25,129,0
0.00895253,-0.0045497,0.0522045,0.00201506,0.0674307,-0.012918,0.103089,-25.7149,77.4082,10.656,4.66377,1925.58,7.11117,0.0106668,0.00365079,988.354,15.9558,1,0,-0.00259432,0.00950526,0.000751485,0.00623702,0.0173395,0.042438,0,0,1,0.0195,0.0195,0.075,0.25,130,0
0.00896561,-0.00462693,0.052348,0.00200144,0.0673927,-0.0122804,0.103165,-25.5902,77.6854,10.6697,4.67309,1925.55,7.12511,0.0106705,0.00365167,988.244,16.1165,1,0,-0.00262684,0.00954617,0.000762733,0.0063139,0.0175063,0.0425615,0,0,1,0.01965,0.01965,0.075,0.25,131,0
0.0089787,-0.00470415,0.0524916,0.00198782,0.0673546,-0.0116427,0.103241,-25.4655,77.9626,10.6835,4.68242,1925.53,7.13906,0.0106741,0.00365255,988.135,16.2772,1,0,-0.00265935,0.00958708,0.00077398,0.00639078,0.017673,0.0426851,0,0,1,0.0198,0.0198,0.075,0.25,132,0
0.00899178,-0.00478138,0.0526351,0.0019742,0.0673165,-0.0110051,0.103317,-25.3408,78.2398,10.6972,4.69175,1925.5,7.153,0.0106778,0.00365343,988.026,16.4379,1,0,-0.00269187,0.009628,0.000785228,0.00646767,0.0178398,0.0428086,0,0,1,0.01995,0.01995,0.075,0.25,133,0
0.00900487,-0.0048586,0.0527786,0.00196058,0.0672785,-0.0103675,0.103394,-25.2161,78.517,10.711,4.70107,1925.47,7.16695,0.0106815,0.00365431,987.917,16.5986,1,0,-0.00272438,0.00966891,0.000796476,0.00654455,0.0180066,0.0429321,0,0,1,0.0201,0.0201,0.075,0.25,134,0
0.00901795,-0.00493582,0.0529222,0.00194696,0.0672404,-0.00972987,0.10347,-25.0914,78.7941,10.7247,4.7104,1925.44,7.18089,0.0106852,0.00365519,987.808,16.7593,1,0,-0.00275689,0.00970982,0.000807723,0.00662143,0.0181734,0.0430557,0,0,1,0.02025,0.02025,0.075,0.25,135,0
0.00903104,-0.00501305,0.0530657,0.00193334,0.0672024,-0.00909225,0.103546,-24.9667,79.0713,10.7384,4.71973,1925.41,7.19484,0.0106888,0.00365607,987.699,16.9199,1,0,-0.00278941,0.00975074,0.000818971,0.00669831,0.0183402,0.0431792,0,0,1,0.0204,0.0204,0.075,0.25,136,0
0.00904412,-0.00509027,0.0532092,0.00191972,0.0671643,-0.00845464,0.103622,-24.842,79.3485,10.7522,4.72905,1925.38,7.20878,0.0106925,0.00365695,987.59,17.0806,1,0,-0.00282192,0.00979165,0.000830218,0.0067752,0.018507,0.0433028,0,0,1,0.02055,0.02055,0.075,0.25,137,0
0.00905721,-0.0051675,0.0533528,0.0019061,0.0671263,-0.00781701,0.103698,-24.7173,79.6257,10.7659,4.73838,1925.36,7.22273,0.0106962,0.00365783,987.481,17.2413,1,0,-0.00285444,0.00983256,0.000841466,0.00685208,0.0186738,0.0434263,0,0,1,0.0207,0.0207,0.075,0.25,138,0
0.0090703,-0.00524472,0.0534963,0.00189248,0.0670882,-0.00717939,0.103775,-24.5925,79.9029,10.7797,4.74771,1925.33,7.23667,0.0106998,0.00365871,987.371,17.402,1,0,-0.00288695,0.00987348,0.000852714,0.00692896,0.0188405,0.0435499,0,0,1,0.02085,0.02085,0.075,0.25,139,0
0.00908338,-0.00532195,0.0536398,0.00187886,0.0670501,-0.00654178,0.103851,-24.4678,80.1801,10.7934,4.75703,1925.3,7.25062,0.0107035,0.00365959,987.262,17.5627,1,0,-0.00291946,0.00991439,0.000863961,0.00700584,0.0190073,0.0436734,0,0,1,0.021,0.021,0.075,0.25,140,0
0.00909647,-0.00539917,0.0537834,0.00186524,0.0670121,-0.00590415,0.103927,-24.3431,80.4572,10.8072,4.76636,1925.27,7.26456,0.0107072,0.00366047,987.153,17.7234,1,0,-0.00295198,0.0099553,0.000875209,0.00708273,0.0191741,0.0437969,0,0,1,0.02115,0.02115,0.075,0.25,141,0
0.00910955,-0.00547639,0.0539269,0.00185162,0.066974,-0.00526654,0.104003,-24.2184,80.7344,10.8209,4.77569,1925.24,7.27851,0.0107109,0.00366135,987.044,17.884,1,0,-0.00298449,0.00999622,0.000886457,0.00715961,0.0193409,0.0439205,0,0,1,0.0213,0.0213,0.075,0.25,142,0
0.00912264,-0.00555362,0.0540704,0.001838,0.066936,-0.00462892,0.10408,-24.0937,81.0116,10.8346,4.78501,1925.21,7.29245,0.0107145,0.00366223,986.935,18.0447,1,0,-0.00301701,0.0100371,0.000897704,0.00723649,0.0195077,0.044044,0,0,1,0.02145,0.02145,0.075,0.25,143,0
0.00913572,-0.00563084,0.054214,0.00182438,0.0668979,-0.00399129,0.104156,-23.969,81.2888,10.8484,4.79434,1925.19,7.3064,0.0107182,0.00366311,986.826,18.2054,1,0,-0.00304952,0.010078,0.000908952,0.00731337,0.0196745,0.0441676,0,0,1,0.0216,0.0216,0.075,0.25,144,0
0.00914881,-0.00570807,0.0543575,0.00181076,0.0668599,-0.00335368,0.104232,-23.8443,81.566,10.8621,4.80367,1925.16,7.32034,0.0107219,0.00366399,986.717,18.3661,1,0,-0.00308203,0.010119,0.0009202,0.00739025,0.0198413,0.0442911,0,0,1,0.02175,0.02175,0.075,0.25,145,0
0.00916189,-0.00578529,0.054501,0.00179714,0.0668218,-0.00271605,0.104308,-23.7196,81.8432,10.8759,4.813,1925.13,7.33429,0.0107255,0.00366487,986.607,18.5268,1,0,-0.00311455,0.0101599,0.000931447,0.00746714,0.020008,0.0444147,0,0,1,0.0219,0.0219,0.075,0.25,146,0
0.00917498,-0.00586252,0.0546446,0.00178352,0.0667837,-0.00207843,0.104385,-23.5949,82.1203,10.8896,4.82232,1925.1,7.34823,0.0107292,0.00366575,986.498,18.6875,1,0,-0.00314706,0.0102008,0.000942695,0.00754402,0.0201748,0.0445382,0,0,1,0.02205,0.02205,0.075,0.25,147,0
0.00918806,-0.00593974,0.0547881,0.0017699,0.0667457,-0.00144082,0.104461,-23.4702,82.3975,10.9033,4.83165,1925.07,7.36218,0.0107329,0.00366662,986.389,18.8481,1,0,-0.00317957,0.0102417,0.000953943,0.0076209,0.0203416,0.0446617,0,0,1,0.0222,0.0222,0.075,0.25,148,0
0.00920115,-0.00601696,0.0549316,0.00175628,0.0667076,-0.000803194,0.104537,-23.3455,82.6747,10.9171,4.84098,1925.04,7.37612,0.0107365,0.0036675,986.28,19.0088,1,0,-0.00321209,0.0102826,0.00096519,0.00769778,0.0205084,0.0447853,0,0,1,0.02235,0.02235,0.075,0.25,149,0
0.00921423,-0.00609419,0.0550752,0.00174266,0.0666696,-0.000165572,0.104613,-23.2207,82.9519,10.9308,4.8503,1925.02,7.39007,0.0107402,0.00366838,986.171,19.1695,1,0,-0.0032446,0.0103235,0.000976438,0.00777467,0.0206752,0.0449088,0,0,1,0.0225,0.0225,0.075,0.25,150,0
0.00922732,-0.00617141,0.0552187,0.00172904,0.0666315,0.000472043,0.10469,-23.096,83.2291,10.9446,4.85963,1924.99,7.40401,0.0107439,0.00366926,986.062,19.3302,1,0,-0.00327712,0.0103644,0.000987686,0.00785155,0.020842,0.0450324,0,0,1,0.02265,0.02265,0.075,0.25,151,0
0.0092404,-0.00624864,0.0553622,0.00171542,0.0665934,0.00110967,0.104766,-22.9713,83.5063,10.9583,4.86896,1924.96,7.41796,0.0107476,0.00367014,985.953,19.4909,1,0,-0.00330963,0.0104053,0.000998933,0.00792843,0.0210088,0.0451559,0,0,1,0.0228,0.0228,0.075,0.25,152,0
0.00925349,-0.00632586,0.0555058,0.00170181,0.0665554,0.00174728,0.104842,-22.8466,83.7835,10.9721,4.87828,1924.93,7.4319,0.0107512,0.00367102,985.844,19.6515,1,0,-0.00334214,0.0104463,0.00101018,0.00800531,0.0211756,0.0452795,0,0,1,0.02295,0.02295,0.075,0.25,153,0
